adult,genres,release_date,revenue,title,imdbId,rating,review_count,script_size,has_script,mpaa_rating
False,"[{'id': 35, 'name': 'Comedy'}]",2001,1443067.0,Greenfingers,203540,3.6095238095238096,420,25338.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}]",2001,295206.0,Wet Hot American Summer,243655,3.3819073083778965,1122,25910.0,True,R
False,"[{'id': 53, 'name': 'Thriller'}]",2001,35402320.0,Original Sin,218922,2.9231568016614746,963,17624.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",2001,165335153.0,The Princess Diaries,247638,3.1902753108348136,4504,,False,G
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2001,347325802.0,Rush Hour 2,266915,3.234755299659775,7642,23013.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,287553595.0,American Pie 2,252866,2.9179002192982457,10944,27105.0,True,R
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2001,13596911.0,Osmosis Jones,181739,2.86484593837535,1428,21793.0,True,PG
False,"[{'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}]",2001,13678913.0,American Outlaws,244000,2.8586497890295357,474,26805.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,1051948.0,All Over the Guy,250202,3.4162303664921465,191,34430.0,True,R
False,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2001,373967.0,Session 9,261983,3.3410569105691055,1230,25410.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",2001,62112895.0,Captain Corelli's Mandolin,238112,2.86106346483705,1166,18062.0,True,R
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2001,85498534.0,Rat Race,250687,3.1157548720356893,4259,27945.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}]",2001,33788161.0,Jay and Silent Bob Strike Back,261392,3.277770465912082,7598,31447.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2001,14010832.0,Ghosts of Mars,228333,2.329042904290429,1515,16962.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,19693891.0,Summer Catch,234829,2.488135593220339,590,55321.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2001,850225.0,An American Rhapsody,221799,3.541208791208791,182,3679.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}]",2000,688510.0,Happy Accidents,208196,3.6464088397790055,543,,False,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,4574762.0,Tortilla Soup,255653,3.4591836734693877,539,,False,PG-13
False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2001,59217789.0,Jeepers Creepers,263488,2.6776235198040017,2449,13386.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}, {'id': 53, 'name': 'Thriller'}]",2001,16017403.0,O,184791,3.056770833333333,960,,False,
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}]",2001,27053815.0,The Musketeer,246544,2.606516290726817,798,17646.0,True,
False,"[{'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2001,16991902.0,Rock Star,202470,2.9672131147540983,1464,19408.0,True,R
False,"[{'id': 18, 'name': 'Drama'}]",2001,1667192.0,L.I.E.,242587,3.600378787878788,528,,False,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2001,23619609.0,The Glass House,221218,2.835930339138405,1091,16413.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,40222729.0,Hardball,180734,3.111003861003861,518,,False,PG-13
False,"[{'id': 35, 'name': 'Comedy'}]",2001,251058.0,Haiku Tunnel,273253,3.022099447513812,181,,False,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2002,8493890.0,Big Trouble,246464,3.2194744976816074,647,28179.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,5271666.0,Glitter,118589,1.141095890410959,730,,False,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2001,104876233.0,Training Day,139654,3.7058168661285835,10779,24573.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,2402459.0,Sidewalks of New York,239986,3.179460580912863,482,40931.0,True,R
False,"[{'id': 99, 'name': 'Documentary'}, {'id': 36, 'name': 'History'}]",2000,2452566.0,The Endurance: Shackleton's Legendary Antarctic Expedition,264578,3.962773722627737,685,,False,
False,"[{'id': 53, 'name': 'Thriller'}]",2001,100020092.0,Don't Say a Word,260866,3.117859123682751,1803,19238.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2001,24185781.0,Hearts in Atlantis,252501,3.3038777032065623,1341,18467.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}]",2001,60780981.0,Zoolander,196229,3.2371005005775895,10388,26252.0,True,
False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2001,36642838.0,Joy Ride,206314,3.192141312184571,1387,16793.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2001,17292381.0,Max Keeble's Big Move,273799,2.4130434782608696,253,22636.0,True,PG
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,77516304.0,Serendipity,240890,3.3417508417508417,4455,31058.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 10749, 'name': 'Romance'}]",2001,67631903.0,Bandits,219965,3.3476785714285713,2800,37360.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",2001,23978402.0,Corky Romano,250310,2.101981351981352,858,23919.0,True,PG-13
False,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2001,20117339.0,Mulholland Drive,166924,3.819624700338927,12097,15668.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2001,7316658.0,Bones,166110,2.0686695278969958,233,20441.0,True,R
False,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001,74558115.0,From Hell,120681,3.330718954248366,5355,23982.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2001,27642707.0,The Last Castle,272020,3.3965227145260797,1783,33140.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,35743308.0,Riding in Cars with Boys,200027,3.0017391304347827,1725,26813.0,True,PG-13
False,"[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}]",2001,3176880.0,Waking Life,243017,3.849499209277807,3794,32090.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",2001,50315140.0,K-PAX,272152,3.5240898058252426,8240,30837.0,True,PG-13
False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",2001,1270522.0,Donnie Darko,246578,3.9725600543888806,26476,24361.0,True,R
False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2001,54249294.0,Domestic Disturbance,249478,2.783478260869565,575,19273.0,True,PG-13
False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2001,562816256.0,"Monsters, Inc.",198781,3.857819974760074,34073,32868.0,True,G
False,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2001,72700000.0,The One,267804,2.946686351706037,3048,10058.0,True,
False,"[{'id': 18, 'name': 'Drama'}]",2001,490475.0,Tape,275719,3.5944444444444446,720,23449.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2001,141069860.0,Shallow Hal,256380,2.8363506431634113,6297,33787.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2001,10229331.0,The Wash,290332,2.5307692307692307,130,33977.0,True,R
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",2001,976475550.0,Harry Potter and the Philosopher's Stone,241527,3.6547724884829873,24746,,False,
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2001,2025238.0,Novocaine,234354,2.951845906902087,623,,False,R
False,"[{'id': 35, 'name': 'Comedy'}]",2001,14782676.0,Out Cold,253798,3.129850746268657,335,21759.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2001,143049560.0,Spy Game,266987,3.6148412577852045,6583,30211.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",2001,91753202.0,Behind Enemy Lines,159273,3.235603543743079,3612,17443.0,True,PG-13
False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2001,450717150.0,Ocean's Eleven,240772,3.8027608646628654,31041,23111.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}]",2001,66468332.0,Not Another Teen Movie,277371,2.643764246173885,3071,18861.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 10749, 'name': 'Romance'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",2001,203388341.0,Vanilla Sky,259711,3.3829509671614937,11115,28739.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",2001,71441250.0,The Royal Tenenbaums,265666,3.7710813023490144,15879,25951.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}]",2001,31155435.0,How High,278488,2.8751625487646293,769,38187.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",2001,80936232.0,Jimmy Neutron: Boy Genius,268397,2.8898421413864104,1457,21037.0,True,G
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2001,871368364.0,The Lord of the Rings: The Fellowship of the Ring,120737,4.104167033276435,56827,23959.0,True,
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,37317558.0,The Majestic,268995,3.1973865199449794,2181,26842.0,True,PG
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,313542341.0,A Beautiful Mind,268978,3.95701895277867,31130,26518.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}]",2001,87713825.0,Ali,248667,3.1880127620783956,2194,32495.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2001,172989651.0,Black Hawk Down,265086,3.6850011294330245,13281,26420.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",2001,741394.0,Charlotte Gray,245046,3.228448275862069,348,17645.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001,87754044.0,Gosford Park,280707,3.6148835920177382,7216,42605.0,True,R
False,"[{'id': 18, 'name': 'Drama'}]",2001,92542418.0,I Am Sam,277027,3.5832122093023258,4128,33557.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,44909486.0,Monster's Ball,285742,3.4876512514503566,6033,15190.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2002,75395048.0,The Count of Monte Cristo,245844,3.7887950882578663,6515,23927.0,True,
False,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}]",2002,55157539.0,The Mothman Prophecies,265349,3.091586463831108,3221,17363.0,True,
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2002,41227069.0,A Walk to Remember,281358,3.4265364265364266,2457,15053.0,True,
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2002,6413915.0,Slackers,240900,2.778584392014519,551,,False,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2002,52970014.0,Big Fat Liar,265298,2.7188420019627086,1019,29996.0,True,PG
False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2002,78382433.0,Collateral Damage,233469,2.602550478214665,1882,19081.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",2002,61141030.0,Crossroads,275022,1.888537906137184,1108,19538.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",2002,32287044.0,Hart's War,251114,3.162754303599374,1278,26015.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2002,102244770.0,John Q,251160,3.3755477651183172,2282,34545.0,True,PG-13
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2002,109862682.0,Return to Never Land,280030,2.7920258620689653,464,11613.0,True,
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",2001,18492362.0,Super Troopers,247745,3.565873015873016,3780,33898.0,True,R
False,"[{'id': 18, 'name': 'Drama'}]",2002,52322400.0,Dragonfly,259288,2.970520231213873,865,18540.0,True,PG-13
False,"[{'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}]",2002,45479110.0,Queen of the Damned,238546,2.633070866141732,1905,10852.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2002,114660784.0,We Were Soldiers,277434,3.5794346978557505,4104,20973.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2002,25482931.0,All About the Benjamins,278295,2.608510638297872,235,31726.0,True,R
False,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",2002,123729176.0,The Time Machine,268695,2.849408553230209,4396,10876.0,True,
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2002,2506446.0,Full Frontal,290212,2.6521197007481296,401,31625.0,True,R
False,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}]",2002,383257136.0,Ice Age,268380,3.5647461330573287,17391,12521.0,True,PG
False,"[{'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2002,102984862.0,Resident Evil,120804,3.1796252581882563,6778,11248.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2002,77741732.0,Showtime,284490,2.7388999337309476,1509,23855.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}]",2001,10013424.0,Kissing Jessica Stein,264761,3.432780847145488,1629,37463.0,True,R
False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",2002,155010032.0,Blade II,187738,3.1165204678362572,6840,13085.0,True,R
False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2002,196397415.0,Panic Room,258000,3.229131932866511,8997,15727.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",2002,75597042.0,The Rookie,265662,3.4952904238618525,2548,35125.0,True,G
False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2002,63781810.0,High Crimes,257756,3.1753812636165577,918,22234.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2002,38275483.0,National Lampoon’s Van Wilder,283111,3.171254423908769,2543,,False,
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",2002,94935764.0,Changing Lanes,264472,3.26658604008293,2894,23623.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",2001,13110448.0,Frailty,264616,3.6560170394036207,2817,17373.0,True,R
False,"[{'id': 10749, 'name': 'Romance'}, {'id': 35, 'name': 'Comedy'}]",2002,68696770.0,The Sweetest Thing,253867,2.7559594755661503,1678,20804.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2001,3646994.0,The Cat's Meow,266391,3.2808510638297874,470,29186.0,True,
False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}]",2001,705308.0,Human Nature,219822,3.2728351126927637,843,18797.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2002,368744044.0,My Big Fat Greek Wedding,259446,3.4101313464935865,13019,17816.0,True,PG
False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2002,56714147.0,Murder by Numbers,264935,3.0033846153846153,1625,22220.0,True,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}]",2002,165333180.0,The Scorpion King,277296,2.604481792717087,3570,10167.0,True,PG-13
False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10749, 'name': 'Romance'}, {'id': 10752, 'name': 'War'}]",2001,15705007.0,Enigma,157583,3.413644214162349,1158,27455.0,True,R
False,"[{'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",2001,16951798.0,Jason X,211443,2.096186440677966,1180,16268.0,True,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2002,16872671.0,Life or Something Like It,282687,2.9410540915395282,721,26325.0,True,PG-13
False,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2002,676698.0,Salton Sea,235737,3.570792520035619,1123,18998.0,True,R
False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",2002,821708551.0,Spider-Man,145487,3.5027325135792595,30009,23106.0,True,PG-13
False,"[{'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",2002,119137784.0,Unfaithful,250797,3.3612334801762116,2270,15425.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2002,129000000.0,About a Boy,276751,3.650356733902933,11353,28009.0,True,PG-13
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}]",2002,649398328.0,Star Wars: Episode II - Attack of the Clones,121765,3.079036907518548,21161,25887.0,True,
False,"[{'id': 18, 'name': 'Drama'}]",2001,416925.0,The Believer,247199,3.729955456570156,898,29064.0,True,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",2002,51801187.0,Enough,278435,2.752046783625731,855,18293.0,True,PG-13
False,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2002,113714830.0,Insomnia,278504,3.475348956332437,7809,22575.0,True,R
False,"[{'id': 37, 'name': 'Western'}, {'id': 16, 'name': 'Animation'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",2002,122563539.0,Spirit: Stallion of the Cimarron,166813,3.10603371783496,1127,3150.0,True,G
False,"[{'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}]",2002,193000000.0,The Sum of All Fears,164184,3.2125143513203214,4355,22879.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}]",2002,41604473.0,Undercover Brother,279493,2.92269635126778,1617,27706.0,True,PG-13
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",2002,65977295.0,Bad Company,280486,2.8473205257836196,989,33994.0,True,PG-13
False,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",2002,3786801.0,Atanarjuat: The Fast Runner,285441,3.799410029498525,678,,False,
False,"[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",2002,214034224.0,The Bourne Identity,258463,3.911517001789662,28497,23274.0,True,PG-13
False,"[{'id': 9648, 'name': 'Mystery'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}]",2002,275650703.0,Scooby-Doo,267913,2.3431686978832587,3118,16670.0,True,
False,"[{'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}, {'id': 36, 'name': 'History'}, {'id': 10752, 'name': 'War'}]",2002,77628265.0,Windtalkers,245562,2.8957605985037405,2005,16951.0,True,R
False,"[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",2002,145771527.0,Lilo & Stitch,275847,3.5009243568017254,6491,,False,PG
False,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 9648, 'name': 'Mystery'}]",2002,358372926.0,Minority Report,181689,3.6742125668877565,31209,30093.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",2002,171269535.0,Mr. Deeds,280590,2.8382658959537572,4325,30690.0,True,PG-13
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2001,4186931.0,Lovely & Amazing,258273,3.48937784522003,659,,False,R
False,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",2002,441818803.0,Men in Black II,120912,2.978448275862069,13804,21784.0,True,PG-13
False,"[{'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",2002,11411644.0,The Powerpuff Girls Movie,289408,2.8141025641025643,624,,False,PG
False,"[{'id': 10751, 'name': 'Family'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}]",2002,33082548.0,The Crocodile Hunter: Collision Course,305396,2.3640661938534278,423,,False,
False,"[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",2002,43061982.0,Reign of Fire,253556,2.992497320471597,3732,14726.0,True,PG-13
False,"[{'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",2002,181001478.0,Road to Perdition,257044,3.6796944747544886,10081,12177.0,True,R
False,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",2002,37664855.0,Halloween: Resurrection,220506,2.0834502103786816,713,,False,R
False,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 53, 'name': 'Thriller'}]",2002,35168966.0,K-19: The Widowmaker,267626,3.2386051619989016,1821,23614.0,True,
False,"[{'id': 10751, 'name': 'Family'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}]",2002,169956806.0,Stuart Little 2,243585,2.54943729903537,1244,17082.0,True,PG
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}]",2002,296655431.0,Austin Powers in Goldmember,295178,2.951656342580124,11139,19866.0,True,PG-13
False,"[{'id': 99, 'name': 'Documentary'}]",2002,1434436.0,The Kid Stays in the Picture,303353,3.6197068403908794,614,,False,R
False,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",2002,2891288.0,Tadpole,271219,3.2705078125,512,,False,PG-13
